alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1789581978.1944,anonymous,6251.9919769796,1789317529.4714,"AS38165 PT. AMBHARA DUTA SHANTI",ADSNET-AS-ID,Mojosari,Asia,AS,Indonesia,ID,,false,ADSNET,-7.5194,112.56,false,,false,"East Java",success,Asia/Jakarta,,1789315267,1789581978.1944,8080,http,116.12.47.94:8080,false,11009.01222229,442,1407,23.904813412655,116.12.47.94
true,1789581870.7994,elite,5765.8118362384,1789507734.0897,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789504263,1789581978.1204,6409,socks5,45.74.31.47:6409,true,11189.973831177,447,495,47.452229299363,45.74.31.47
true,1789581721.8953,elite,7732.3787718808,1787407968.3636,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789378215,1789581978.1125,8998,socks5,45.74.31.30:8998,true,1386.9612216949,2788,9410,22.856205935399,45.74.31.30
true,1789581938.4229,elite,1217.7475673331,1776078764.1361,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1789319562,1789581978.0998,4145,socks5,142.54.236.97:4145,true,1001.0159015656,77346,75565,50.582364905076,142.54.236.97
true,1789581978.0794,elite,8613.5251522064,1789569041.8012,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789565813,1789581978.0794,17018,socks5,45.74.31.22:17018,true,9421.1647510529,70,80,46.666666666667,45.74.31.22
true,1789581130.2899,elite,5184.9042915817,1789535218.7514,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533880,1789581977.9166,12776,socks5,45.74.31.42:12776,true,4200.1838684082,347,247,58.417508417508,45.74.31.42
true,1789581753.0096,elite,3284.5506125657,1789376190.9265,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789374993,1789581977.8101,9992,socks5,45.74.31.50:9992,true,10825.328111649,189,1449,11.538461538462,45.74.31.50
true,1789581256.7172,elite,5953.5524335347,1789537414.98,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533886,1789581977.7717,13502,socks5,45.74.31.40:13502,true,11158.125638962,304,230,56.928838951311,45.74.31.40
true,1789581977.5098,transparent,5568.6757655256,1783216907.2665,"AS55701 PT. Usaha Adisanggoro",ASNET-AS-ID,Cibinong,Asia,AS,Indonesia,ID,,false,"PT. Usaha Adi Sanggoro",-6.48167,106.854,false,"PT. Usaha Adi Sanggoro",true,"West Java",success,Asia/Jakarta,,1789380821,1789581977.5098,8085,http,38.46.214.177:8085,false,685.48941612244,12907,34789,27.060969473331,38.46.214.177
true,1789581977.4429,elite,3709.0145563468,1789560248.8727,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789559766,1789581977.4429,14166,socks5,45.74.31.25:14166,true,9582.1568965912,195,92,67.94425087108,45.74.31.25
true,1789581612.1015,elite,7136.5086238387,1788556974.6093,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789158860,1789581977.3458,38486,socks5,45.74.31.30:38486,true,3094.4228172302,998,3467,22.351623740202,45.74.31.30
true,1789581622.5972,elite,556.93181355794,1789581622.5972,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789578528,1789581977.3105,45738,socks5,45.74.31.47:45738,true,273.90360832214,6,0,100,45.74.31.47
true,1789581894.2652,elite,6210.4494191982,1789449035.1164,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789447126,1789581977.1801,14620,socks5,45.74.31.40:14620,true,4946.7961788177,1080,830,56.544502617801,45.74.31.40
true,1789581977.0366,elite,5568.721428221,1789133978.191,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789133045,1789581977.0366,12654,socks5,45.74.31.42:12654,true,10794.272661209,1885,3656,34.019130120917,45.74.31.42
true,1789581317.3901,elite,7600.2661894202,1787856205.0167,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba Cloud LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1789065732,1789581977.0207,1011,socks5,47.82.76.35:1011,true,4593.3153629303,5674,14669,27.891658064199,47.82.76.35
true,1789581976.9536,elite,7313.9182636573,1789541789.7117,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541377,1789581976.9536,9578,socks5,45.74.31.40:9578,true,5637.398481369,318,194,62.109375,45.74.31.40
true,1789581976.7702,elite,5815.4057499252,1789346938.4383,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789345654,1789581976.7702,7076,socks5,45.74.31.30:7076,true,4217.0028686523,1228,1615,43.193809356314,45.74.31.30
true,1789581934.796,elite,7146.1190296822,1789044438.3853,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789043212,1789581976.7166,5403,socks5,45.74.31.30:5403,true,2327.8284072876,1741,4923,26.125450180072,45.74.31.30
true,1789581899.7401,elite,4383.2041436845,1789536234.0622,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533875,1789581976.5603,16386,socks5,45.74.31.25:16386,true,611.98091506958,334,232,59.010600706714,45.74.31.25
true,1789581976.5246,elite,4769.4663514554,1789444508.3755,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789443090,1789581976.5246,4540,socks5,45.74.31.25:4540,true,1140.6488418579,142,945,13.063477460902,45.74.31.25
true,1789581976.4727,elite,5096.8353696689,1789456690.5612,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789453838,1789581976.4727,8748,socks5,45.74.31.50:8748,true,3906.6641330719,786,887,46.981470412433,45.74.31.50
true,1789581976.4583,elite,14611.966992284,1780494357.9435,"AS31898 Oracle Corporation",ORACLE-BMC-31898,"San Jose","North America",NA,"United States",US,,true,"Oracle Corporation",37.2329,-121.7875,false,"Oracle Cloud Infrastructure (us-sanjose-1)",true,California,success,America/Los_Angeles,95119,1789565071,1789581976.4583,9150,socks5,146.235.227.201:9150,true,21340.816259384,23456,101503,18.770956873855,146.235.227.201
true,1789581946.3821,elite,8638.6514408085,1789091650.2409,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789090353,1789581976.436,11422,socks5,45.74.31.42:11422,true,3777.4474620819,3455,3542,49.378304987852,45.74.31.42
true,1789581961.6358,transparent,6301.2624138836,1744798419.7384,"AS149360 PT Indo Telemedia Solusi",IDNIC-INTELMEDIA-AS-ID,Cigunung,Asia,AS,Indonesia,ID,,false,"PT Indo Telemedia Solusi",-7.4942,108.115,false,"PT. SMART COMPUTER SERVICE",true,"West Java",success,Asia/Jakarta,,1789466330,1789581976.2864,8080,http,160.19.18.99:8080,false,7960.6719017029,26978,180734,12.988175935911,160.19.18.99
true,1789581845.0045,elite,7830.8402664521,1789536641.4178,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533883,1789581976.0261,10526,socks5,45.74.31.22:10526,true,5445.5232620239,340,222,60.498220640569,45.74.31.22
true,1789581330.658,elite,3956.6668117539,1776086486.2321,"AS23969 TOT Public Company Limited",TOT-NET,Trang,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",7.55633,99.6114,false,"TOT Public Company Limited",true,Trang,success,Asia/Bangkok,92160,1789052166,1789581976.0148,7080,socks5,125.24.156.113:7080,true,8334.5589637756,94220,93031,50.317488291117,125.24.156.113
true,1789581975.9779,elite,4657.4873969279,1789422099.5665,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789420330,1789581975.9779,13545,socks5,45.74.31.41:13545,true,2839.8842811584,1165,1062,52.312528064661,45.74.31.41
true,1789581777.0625,elite,4021.8814659439,1789542884.8254,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541373,1789581975.9544,10260,socks5,45.74.31.22:10260,true,2256.9942474365,298,193,60.692464358452,45.74.31.22
true,1789581975.8486,elite,4601.4041822035,1789537109.048,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533711,1789581975.8486,15366,socks5,45.74.31.22:15366,true,9233.8321208954,182,258,41.363636363636,45.74.31.22
true,1789581888.8424,elite,4831.7847284642,1789523969.5238,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789522522,1789581975.8178,14235,socks5,45.74.31.41:14235,true,11262.261152267,364,312,53.846153846154,45.74.31.41
true,1789581975.7241,elite,5425.3477425499,1788103034.029,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789052775,1789581975.7241,8760,socks5,45.74.31.30:8760,true,3975.4121303558,187,2044,8.3818915284626,45.74.31.30
true,1789581853.4335,transparent,11695.379608374,1782890501.1449,"AS16276 OVH SAS",OVH,Roubaix,Europe,EU,France,FR,,true,"OVH SAS",50.6924,3.20113,false,OVH,true,Hauts-de-France,success,Europe/Paris,59100,1789543832,1789581975.7046,3128,http,51.77.148.27:3128,true,15339.754581451,19908,40833,32.775225959401,51.77.148.27
true,1789581975.6659,elite,7629.6297596619,1789538446.5532,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789538372,1789581975.6659,10584,socks5,45.74.31.30:10584,true,648.51450920105,113,281,28.680203045685,45.74.31.30
true,1789581975.6118,elite,4592.5659762926,1789476820.4236,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789476053,1789581975.6118,13758,socks5,45.74.31.41:13758,true,3982.0027351379,605,664,47.675334909377,45.74.31.41
true,1789581172.2599,elite,7249.9575224992,1778936207.6708,"AS200651 FlokiNET ehf",FlokiNET,Bucharest,Europe,EU,Romania,RO,,true,"FlokiNET ehf",44.4291,26.1006,false,Romania,true,Bucharest,success,Europe/Bucharest,050011,1789216474,1789581975.5994,39997,socks5,185.247.224.99:39997,true,2859.1361045837,15636,77624,16.766030452498,185.247.224.99
true,1789581975.4972,elite,2561.8732498192,1788586284.4449,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"netcup GmbH",true,Bavaria,success,Europe/Berlin,90403,1789187686,1789581975.4972,8082,http,152.53.183.107:8082,true,678.38883399963,8707,3984,68.607674730124,152.53.183.107
true,1789581517.3266,elite,5774.6793371705,1789541654.0131,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541373,1789581975.4825,8558,socks5,45.74.31.22:8558,true,2717.8144454956,291,202,59.026369168357,45.74.31.22
true,1789580455.2412,elite,4234.5451524953,1787615992.9582,"AS51765 Oy Creanova Hosting Solutions Ltd.",CREANOVA-AS,"Los Angeles","North America",NA,"United States",US,,true,"Oy Crea Nova Hosting Solution Ltd",34.0544,-118.244,false,"Beafort Limited",true,California,success,America/Los_Angeles,90009,1789428383,1789581975.3907,1080,socks5,85.209.156.148:1080,true,4636.5761756897,75335,3455,95.614925751999,85.209.156.148
true,1789579752.6845,elite,797.38730466661,1789195483.8984,"AS14956 RouterHosting LLC",ROUTERHOSTING,Dallas,"North America",NA,"United States",US,,true,"RouterHosting LLC",32.7212,-96.6765,false,"FranTech Solutions",true,Texas,success,America/Chicago,75217,1789194990,1789581975.3392,1081,socks5,172.86.88.139:1081,true,779.18124198914,2063,2021,50.514201762977,172.86.88.139
true,1789581721.4243,elite,2751.1983948383,1779648432.7869,"AS45899 VNPT Corp",VNPT-AS-VN,"Quận Ba",Asia,AS,Vietnam,VN,,false,"VNPT Corp",10.7693,106.687,false,"TTT Data Encryption and Technology Co. LTD",true,"Ho Chi Minh City (HCMC)",success,Asia/Ho_Chi_Minh,,1789322674,1789581975.3232,9988,socks5,160.22.17.4:9988,true,1934.7326755524,202309,43499,82.303667903404,160.22.17.4
true,1789581975.2365,elite,4016.6372221859,1776089296.2167,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co., Ltd",11.5583,104.9121,false,"Cogetel Ltd",true,"Phnom Penh",success,Asia/Phnom_Penh,,1789393717,1789581975.2365,1080,socks5,202.62.52.120:1080,true,4441.8344497681,74150,101752,42.154154017578,202.62.52.120
true,1789581975.0421,elite,3870.3174032305,1776078776.9011,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,ONLINE,11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1789204544,1789581975.0421,1080,socks5,203.189.153.170:1080,true,2382.3213577271,106979,94193,53.177877637047,203.189.153.170
true,1789581781.1001,elite,7399.4387884935,1789536628.7194,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533894,1789581975.0205,15760,socks5,45.74.31.42:15760,true,5668.9546108246,264,265,49.905482041588,45.74.31.42
true,1789581975.0169,elite,6253.3467393561,1788771569.6033,"AS206264 Amarutu Technology Ltd",AMARUTU-TECHNOLOGY,Tokyo,Asia,AS,Japan,JP,,true,"Amarutu Technology Ltd",35.6836,139.7492,false,"Ace Data Centers, Inc",true,Tokyo,success,Asia/Tokyo,100-0001,1789373194,1789581975.0169,1080,http,166.1.61.57:1080,false,8026.0591506958,582,4262,12.014863748968,166.1.61.57
true,1789581975.0139,elite,7856.3229257216,1789343192.3005,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789342512,1789581975.0139,9909,socks5,45.74.31.30:9909,true,3636.869430542,224,1676,11.789473684211,45.74.31.30
true,1789576752.1742,elite,2708.0195371671,1776079060.1074,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1789385892,1789581974.9591,4145,socks5,184.181.178.33:4145,true,990.19813537598,142643,76038,65.228803599764,184.181.178.33
true,1789581825.39,elite,9580.8092368295,1787683889.4319,"AS210644 AEZA GROUP LLC",AEZA-AS,Stockholm,Europe,EU,Sweden,SE,,true,"Aeza International LTD",59.3287,18.0717,false,"Aeza Group LLC",true,"Stockholm County",success,Europe/Stockholm,"100 04",1789497432,1789581974.9046,8080,http,77.221.136.53:8080,false,12644.730806351,1328,10680,11.059293804131,77.221.136.53
true,1789581598.8075,elite,4653.6336764313,1777060983.7105,"AS210644 AEZA GROUP LLC",AEZA-AS,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Aeza International LTD",50.1169,8.6837,false,"Aeza International LTD",true,Hesse,success,Europe/Berlin,60313,1789222286,1789581974.892,1080,socks5,109.120.138.241:1080,true,9536.3123416901,71616,78704,47.642362959021,109.120.138.241
true,1789581880.5545,elite,3841.3283824921,1789581015.2225,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789580386,1789581974.8796,11469,socks5,45.74.31.50:11469,true,5603.1806468964,7,4,63.636363636364,45.74.31.50
true,1789581853.7848,transparent,5231.2795808295,1767171416.2084,"AS270207 MULTICARRIER JE S. DE R.L. DE C.V.","MULTICARRIER JE S. DE R.L. DE C.V.",Ayotlán,"North America",NA,Mexico,MX,,false,"Cogent Communications",20.5242,-102.3297,false,"Jose De Jesus Vazquez Ponce",true,Jalisco,success,America/Mexico_City,47930,1789378809,1789581974.824,999,http,205.164.192.115:999,false,8288.238286972,90127,51531,63.622951051123,205.164.192.115
true,1789581622.6269,elite,3570.9002434882,1789534167.229,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533876,1789581974.7805,6178,socks5,45.74.31.25:6178,true,11272.60351181,183,284,39.186295503212,45.74.31.25
true,1789581974.6763,elite,7217.3436765985,1789178788.4407,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789176598,1789581974.6763,13970,socks5,45.74.31.42:13970,true,7374.4676113129,2675,3067,46.586555207245,45.74.31.42
true,1789577638.25,elite,612.24140607433,1782444073.1749,"AS203273 NetCrafters OU",NetCraftersOU,Charlotte,"North America",NA,"United States",US,,false,"NetCrafters OU",35.2296,-80.843,false,"NetCrafters OU",false,"North Carolina",success,America/New_York,28202,1789097813,1789581974.6685,1080,socks5,95.181.173.18:1080,true,652.83799171448,1848,1915,49.109752856763,95.181.173.18
